Name,LastSeen,FirstSeen,NetLastSeen,NetFirstSeen,IpAddress,MacAddress,IsOnline,SerialNumber,HardwareMACAddress,AirWatchID,MerakiID,BatteryLevel,SpaceInternalRemaining,SpaceInternalTotal,IsPosi2_6_0Installed,IsMACRandomizationDisableInstalled
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:36,3/12/2024 19:42,10.100.11.106,,TRUE,,38EFE3F2BEEF,0,k369497,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:36,6/9/2024 21:04,10.100.11.117,,TRUE,,6AF355DF836C,0,k3bcd9e,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:35,3/31/2023 18:59,10.100.11.119,,TRUE,,C6EA572EB8A1,0,k525743,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 3:41,1/19/2024 19:57,10.11.5.109,,FALSE,,101EDA5D37A7,0,k7445b9,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:36,8/2/2023 7:35,10.11.5.104,,TRUE,,101EDA5F0609,0,k8f865a,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:36,3/1/2023 23:19,10.11.5.113,,TRUE,,AA14AD70FCC3,0,k917299,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:36,6/12/2024 3:17,10.11.5.106,,TRUE,,101EDA60EF2D,0,kc13d27,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 16:14,3/1/2023 23:10,10.11.5.116,,FALSE,,D61034744E4C,0,kdbe988,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:35,8/1/2023 23:34,10.11.5.100,,TRUE,,101EDA5F0702,0,kdd8ce7,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:36,3/1/2023 22:52,10.11.5.120,,TRUE,,BE65204D84D4,0,kdebef6,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:37,8/2/2023 7:36,10.11.5.102,,TRUE,,101EDA5F05C4,0,k23cfc3,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:36,8/2/2023 7:35,10.11.5.103,,TRUE,,101EDA5F054C,0,k27c295,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:36,4/23/2024 22:44,10.11.5.108,,TRUE,,101EDA5D3D25,0,k404364,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:37,8/29/2023 20:22,10.10.9.104,,TRUE,,101EDA5D3406,0,k7151d3,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:36,8/29/2023 20:38,10.10.9.106,,TRUE,,101EDA5D3434,0,kc1072d,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,9/29/2024 2:10,8/29/2023 21:01,10.10.9.105,,FALSE,,101EDA5D3424,0,kd0dc5d,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:35,8/29/2023 20:46,10.10.9.101,,TRUE,,101EDA5DA98A,0,kd9caf5,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:35,8/29/2023 20:41,10.10.9.103,,TRUE,,101EDA5D355F,0,k36cb07,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:37,8/29/2023 20:34,10.10.9.102,,TRUE,,101EDA5D338C,0,k381991,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:35,8/29/2023 20:44,10.10.9.100,,TRUE,,101EDA5D33A7,0,k506410,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,9/27/2024 8:37,9/9/2023 2:55,10.34.1.100,,FALSE,,101EDA5F0634,0,k706d19,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,9/27/2024 8:38,9/9/2023 1:21,10.34.1.103,,FALSE,,101EDA5F0481,0,k791503,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,9/27/2024 8:38,9/9/2023 1:00,10.34.1.102,,FALSE,,101EDA5F04BC,0,k86fe40,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,9/27/2024 8:38,1/17/2024 21:16,10.34.1.109,,FALSE,,101EDA5D38B4,0,ka18538,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,9/27/2024 8:38,8/9/2024 15:48,10.34.1.118,,FALSE,,A612BDE9F461,0,kaf20fe,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,9/27/2024 8:38,9/9/2023 1:16,10.34.1.105,,FALSE,,101EDA5F061E,0,kd90d2f,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,9/27/2024 8:38,1/17/2024 21:13,10.34.1.107,,FALSE,,101EDA5D3947,0,k439f34,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,9/15/2024 23:00,1/17/2024 21:21,10.34.1.108,,FALSE,,101EDA5D3C3A,0,k07e475,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,9/27/2024 8:38,9/9/2023 0:48,10.34.1.101,,FALSE,,101EDA5F05F3,0,k56f256,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,9/27/2024 8:38,9/9/2023 2:58,10.34.1.104,,FALSE,,101EDA5F061C,0,k5b3641,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:36,3/31/2023 16:10,10.31.1.117,,TRUE,,EA9BB42BCE87,0,k96290b,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,9/18/2024 4:13,1/29/2024 22:00,10.31.1.108,,FALSE,,101EDA5D3838,0,ka1feb2,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:37,3/31/2023 16:28,10.31.1.119,,TRUE,,EAE37A0499D2,0,ka3896a,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:36,8/23/2023 1:24,10.31.1.102,,TRUE,,101EDA5DA9B6,0,ke73c01,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:36,1/29/2024 21:58,10.31.1.109,,TRUE,,101EDA5D36FF,0,kf2c2da,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:36,8/23/2023 1:28,10.31.1.101,,TRUE,,101EDA5DA9AB,0,k3b61a2,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,9/29/2024 4:30,8/23/2023 1:25,10.31.1.104,,FALSE,,101EDA5DA70E,0,k4fa033,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:37,8/23/2023 1:28,10.31.1.103,,TRUE,,101EDA5DA900,0,k5ffccd,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/4/2024 4:35,8/3/2023 18:03,10.60.2.101,,FALSE,,101EDA5F081F,0,k86ec6c,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/4/2024 0:01,1/12/2024 20:28,10.60.2.108,,FALSE,,101EDA5D343B,0,k8eba90,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:36,1/12/2024 20:38,10.60.2.109,,TRUE,,101EDA5D3D3C,0,k98681b,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:36,8/3/2023 18:02,10.60.2.104,,TRUE,,101EDA5F0588,0,ka924d0,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:36,8/3/2023 20:23,10.60.2.106,,TRUE,,101EDA5F0631,0,kb50672,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/5/2024 6:45,1/12/2024 20:42,10.60.2.107,,FALSE,,101EDA5D35A8,0,kc9660b,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:36,8/3/2023 20:23,10.60.2.105,,TRUE,,101EDA5F0603,0,k05508c,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:36,8/3/2023 20:23,10.60.2.102,,TRUE,,101EDA5F07AF,0,k3f5c3a,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:36,7/18/2024 16:18,10.60.2.115,,TRUE,,3E7C09B63016,0,k51fa7c,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:36,8/3/2023 18:00,10.60.2.100,,TRUE,,101EDA5F05FF,0,k5a6932,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 4:45,2/22/2024 19:59,10.60.5.107,,FALSE,,101EDA5D3B18,0,k691781,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:36,8/10/2023 15:08,10.60.5.104,,TRUE,,101EDA5F0595,0,k757973,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:36,8/10/2023 14:57,10.60.5.101,,TRUE,,101EDA5F05F6,0,k93993d,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:36,2/22/2024 19:59,10.60.5.108,,TRUE,,101EDA5D38B0,0,ka5f3e4,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,9/12/2024 17:30,8/10/2023 15:09,10.60.5.103,,FALSE,,101EDA5F0636,0,kf25677,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,9/21/2024 1:06,2/22/2024 19:59,10.60.5.109,,FALSE,,101EDA5D3794,0,k050ef0,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:36,8/10/2023 15:08,10.60.5.102,,TRUE,,101EDA5F05E3,0,k472926,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 5:42,8/10/2023 15:08,10.60.5.100,,FALSE,,101EDA5F0478,0,k081805,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:36,1/18/2024 16:51,10.60.6.109,,TRUE,,101EDA5D3D68,0,k0bb5c0,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:36,1/18/2024 16:49,10.60.6.108,,TRUE,,101EDA5D381C,0,k863e8e,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:37,2/25/2023 3:27,10.60.6.117,,TRUE,,9EDAC0BB3848,0,k9b9ff5,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:37,8/9/2023 21:48,10.60.6.106,,TRUE,,101EDA5F059C,0,kbc897c,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:36,8/9/2023 21:58,10.60.6.105,,TRUE,,101EDA5F060E,0,kc8d65f,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:36,8/9/2023 21:57,10.60.6.101,,TRUE,,101EDA5F079A,0,kc85ac1,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:36,8/9/2023 21:39,10.60.6.100,,TRUE,,101EDA5F07CD,0,k18a1c3,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 3:00,1/18/2024 16:49,10.60.6.107,,FALSE,,101EDA5D3A13,0,k3b1d3c,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:36,1/31/2024 18:38,10.60.3.109,,TRUE,,101EDA5D3D5B,0,k7afe89,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:36,8/23/2023 15:03,10.60.3.101,,TRUE,,101EDA60F0B3,0,k840088,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:36,8/23/2023 15:01,10.60.3.104,,TRUE,,101EDA5F074B,0,k920c9f,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:36,8/23/2023 15:04,10.60.3.106,,TRUE,,101EDA5F084D,0,k937c05,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/5/2024 2:05,8/23/2023 15:01,10.60.3.103,,FALSE,,101EDA5F0845,0,k9b91bd,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:36,3/30/2023 20:33,10.60.3.121,,TRUE,,B6AF6E3C22BA,0,k9b9619,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:36,8/23/2023 15:03,10.60.3.102,,TRUE,,101EDA5F0804,0,kdcfc7d,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 1:57,1/31/2024 18:40,10.60.3.107,,FALSE,,101EDA5D373D,0,ke3a8f1,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/6/2024 7:04,8/23/2023 15:03,10.60.3.105,,FALSE,,101EDA5DA721,0,k23ab6e,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:36,8/23/2023 15:04,10.60.3.100,,TRUE,,101EDA5CB6CA,0,k51b03e,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:36,1/31/2024 18:38,10.60.3.108,,TRUE,,101EDA5D35F4,0,k525668,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,9/29/2024 7:10,1/20/2024 21:40,10.60.8.109,,FALSE,,101EDA5DA8F6,0,k788daa,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/6/2024 4:28,1/20/2024 21:40,10.60.8.107,,FALSE,,101EDA5D3AA9,0,k8f4694,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:37,1/20/2024 21:36,10.60.8.108,,TRUE,,101EDA5D3650,0,k922969,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:37,8/2/2023 19:39,10.60.8.102,,TRUE,,101EDA5D38CA,0,k9b38d5,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:36,7/3/2024 9:07,10.60.8.112,,TRUE,,E613012B149F,0,kb0323e,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:37,8/2/2023 2:56,10.60.8.103,,TRUE,,101EDA5D3D0B,0,ked558e,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:36,8/2/2023 19:26,10.60.8.101,,TRUE,,101EDA5D3871,0,kee7eca,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:36,8/2/2023 9:21,10.60.8.104,,TRUE,,101EDA5D382B,0,kf3031b,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:36,6/25/2024 15:09,10.60.8.118,,TRUE,,E20D1CF59F01,0,kfe5bc1,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:37,6/26/2024 9:03,10.60.8.114,,TRUE,,967A40C66CFB,0,k49b099,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:37,11/20/2023 17:10,10.60.7.102,,TRUE,,101EDA589A28,0,kd74be8,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:36,6/27/2023 16:14,10.60.7.100,,TRUE,,101EDA5AC8BE,0,k180d9a,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/3/2024 4:45,6/27/2023 16:15,10.60.7.103,,FALSE,,101EDA5A3E71,0,k3386f9,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:36,7/31/2024 20:33,10.60.7.104,,TRUE,,38EFE3F2A020,0,k3cde54,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:37,6/27/2023 16:13,10.60.7.107,,TRUE,,101EDA5AC8DC,0,k3ff063,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:36,6/27/2023 13:43,10.60.7.105,,TRUE,,101EDA5A3EB7,0,k3f5bd2,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:37,6/27/2023 16:11,10.60.7.101,,TRUE,,101EDA5A3847,0,k51197d,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:36,6/27/2023 16:13,10.60.7.108,,TRUE,,101EDA5A3F0C,0,k53dc11,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:36,6/27/2023 16:14,10.60.7.109,,TRUE,,101EDA5A33A3,0,k5f5559,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 15:23,8/22/2023 14:54,10.100.34.101,,FALSE,,101EDA5DA9E2,0,k74e1da,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:36,8/22/2023 15:07,10.100.34.103,,TRUE,,101EDA5F07D7,0,k83ac65,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:36,8/22/2023 14:55,10.100.34.102,,TRUE,,101EDA5DA798,0,kd4d61f,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/5/2024 10:34,8/22/2023 14:43,10.100.34.104,,FALSE,,101EDA5F07EC,0,kfa0a94,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 7:32,8/22/2023 14:54,10.100.34.105,,FALSE,,101EDA5DA926,0,kfa079f,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/6/2024 8:28,8/22/2023 14:18,10.39.1.104,,FALSE,,101EDA5F0817,0,k8e01d4,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/1/2024 5:21,8/22/2023 14:20,10.39.1.105,,FALSE,,101EDA5F0685,0,k8ffdd0,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:36,8/22/2023 14:18,10.39.1.102,,TRUE,,101EDA5F05FE,0,k9b7485,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:36,6/28/2024 21:34,10.39.1.116,,TRUE,,AAF81275663B,0,ka95283,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:36,7/3/2024 9:31,10.39.1.115,,TRUE,,06E957ABFC7D,0,k1216c6,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:36,8/22/2023 14:17,10.39.1.103,,TRUE,,101EDA5F051B,0,kf73997,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:36,8/22/2023 14:20,10.39.1.106,,TRUE,,38EFE3FEF3B7,0,k3dcb67,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/6/2024 7:06,8/22/2023 14:17,10.39.1.101,,FALSE,,101EDA5F0850,0,k4f21a6,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/6/2024 6:28,8/22/2023 14:18,10.39.1.100,,FALSE,,101EDA5F05FB,0,k5e1fee,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:36,1/30/2024 19:40,10.39.1.108,,TRUE,,101EDA5D3582,0,k60063d,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,9/28/2024 5:24,8/9/2023 23:02,10.60.9.104,,FALSE,,101EDA5F05B3,0,kd08221,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 1:16,8/9/2023 23:05,10.60.9.101,,FALSE,,101EDA5F065C,0,kdd4636,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:36,1/18/2024 15:47,10.60.9.109,,TRUE,,101EDA5D38F1,0,ke29e24,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 0:58,5/1/2024 20:33,10.60.9.105,,FALSE,,38EFE3F2B939,0,ke4ecb6,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:36,1/18/2024 15:58,10.60.9.108,,TRUE,,101EDA5D35DA,0,kff4082,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:36,8/9/2023 23:04,10.60.9.100,,TRUE,,101EDA5F0623,0,k26e66c,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,9/28/2024 5:43,8/9/2023 23:05,10.60.9.103,,FALSE,,101EDA5F0733,0,k2efcc0,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:36,8/9/2023 23:06,10.60.9.106,,TRUE,,101EDA5F066D,0,k2e3611,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/6/2024 19:08,8/9/2023 23:08,10.60.9.102,,FALSE,,101EDA5F0467,0,k567ec8,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,9/22/2024 1:44,8/28/2023 18:09,10.71.1.100,,FALSE,,101EDA60F1A5,0,k0a5796,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:37,8/28/2023 18:10,10.71.1.103,,TRUE,,101EDA5F066A,0,k696614,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:36,8/28/2023 18:10,10.71.1.105,,TRUE,,101EDA5F0638,0,k7cf67d,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:37,2/6/2024 2:39,10.71.1.108,,TRUE,,101EDA5CAE55,0,k1aee5c,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/4/2024 4:38,8/28/2023 18:09,10.71.1.104,,FALSE,,101EDA60F0F0,0,k415626,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:37,2/6/2024 2:38,10.71.1.107,,TRUE,,101EDA5CB37E,0,k56abe9,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:36,2/6/2024 2:39,10.71.1.109,,TRUE,,101EDA5CB3C6,0,k60cb2f,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,9/19/2024 4:13,8/28/2023 18:07,10.71.1.101,,FALSE,,101EDA60F0D0,0,k62e0c6,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:36,1/15/2024 20:30,10.60.10.109,,TRUE,,101EDA5D3831,0,k680ebd,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,9/29/2024 21:19,2/28/2023 22:21,10.60.10.110,,FALSE,,D279B5FF9CEE,0,k851721,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:36,8/15/2023 0:53,10.60.10.102,,TRUE,,101EDA5F0611,0,k96b092,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:36,8/15/2023 0:53,10.60.10.103,,TRUE,,101EDA5F07B1,0,ka02740,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/6/2024 4:21,8/14/2023 20:22,10.60.10.104,,FALSE,,101EDA5F05BB,0,kd86f99,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:36,8/14/2023 18:39,10.60.10.106,,TRUE,,101EDA5F051A,0,k362420,0,0,0,FALSE,FALSE
,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10/7/2024 20:36,8/14/2023 18:40,10.60.10.105,,TRUE,,101EDA5F04FF,0,k43a8ee,0,0,0,FALSE,FALSE
